id|idcvlac|categoria|nombre|nombre_citaciones|nacionalidad|sexo
315|1355399||John Edward Betancur Hernandez|NaN|Colombiana|Masculino
316|2518||Jorge Eliecer Carrera Cataño|NaN|Colombiana|Masculino
317|373770|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|José Fernando Solanilla Duque|NaN|Colombiana|Masculino
318|11371||Juan Carlos Argoti Burbano|NaN|Colombiana|Masculino
319|1540530||Julián Toro Silva|NaN|Colombiana|Masculino
320|1401024||karen sofia muñoz pabon|NaN|Colombiana|Femenino
321|1538616|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|leisly Katherin ruiz Montoya|NaN|Colombiana|Femenino
322|1355380||LILY MARCELA PALACIOS|NaN|Colombiana|Femenino
323|1636757||Lina Fernanda Restrepo Buesaquillo|NaN|Colombiana|Femenino
324|1491107||Liseth Vanessa Jaramillo TRULLO|NaN|Colombiana|Femenino
325|1576390||Luciana Molina Quijano|NaN|Colombiana|Femenino
326|196428||Luis Enrique Rojas Hurtado|NaN|Colombiana|Masculino
327|1474502||Luis Fernando Delgado Bermeo|NaN|Colombiana|Masculino
328|1909247||María Paula Polo Muñoz|NaN|Colombiana|Femenino
329|1237667||Mario Germán Enríquez Collazos|NaN|Colombiana|Masculino
330|159371||Marly Andreina Jimenez Chamorro|NaN|Colombiana|Femenino
331|1405746||Miller Germán Solarte Gómez|NaN|Colombiana|Masculino
332|1526804||Milton Fernando Cuatin Inguilan|NaN|Colombiana|Masculino
333|1568217||Mónica Alejandra Diaz Ortiz|NaN|Colombiana|Femenino
334|1490677||Natalia Marcela Fernandez Cruz|NaN|Colombiana|Femenino
335|1471432||Odil Leney Moreno Moreno|NaN|Colombiana|Masculino
336|1489412||Omar Ernesto Pabón Revelo|NaN|Colombiana|Masculino
337|57397||PIEDAD MARCELA MERA MONTILLA|NaN|Colombiana|Femenino
338|2526||Reinaldo Velasco Mosquera|NaN|Colombiana|Masculino
339|905429||Remigio Yamid Pismag Portilla|NaN|Colombiana|Masculino
340|11258|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Ricardo Benítez Benitez|NaN|Colombiana|Masculino
341|1538494||rocio elejalde ulcué|NaN|Colombiana|Femenino
342|1362084|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Rodrigo Ortega Toro|NaN|Colombiana|Masculino
343|1435394||Sandra Magally Sanchez Trujillo|NaN|Colombiana|Femenino
344|26017||Sandra Marcela Muñoz Burbano|NaN|Colombiana|Femenino
616|144657||Pedro Vera Vera|NaN|Colombiana|Masculino
345|936219|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Silvio Andrés Mosquera Sánchez|NaN|Colombiana|Masculino
346|1355556|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Vicente Ortiz Gomez|NaN|Colombiana|Masculino
347|348422||Victor Felipe Terán Gómez|NaN|Colombiana|Masculino
348|1576400||VICTOR HUGO ROSERO BENAVIDES|NaN|Colombiana|Masculino
349|1243403||William Esteban Bazante Bolaños|NaN|Colombiana|Masculino
350|59306||Yeimy Roxana Molina Quijano|NaN|Colombiana|Femenino
351|1401769||Yeny Judith Garcés CAICEDO|NaN|Colombiana|Femenino
352|149503||Yerika Jeslanny Morales Bravo|NaN|Colombiana|Femenino
353|11606|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jimmy Alexander Guerrero Vargas|NaN|Colombiana|Masculino
354|348104||José Toribio Beltrán Vidal|NaN|Colombiana|Masculino
355|408824||Andrea Coronel Tovar|NaN|Colombiana|Femenino
356|868957||Anny Meneses Mosquera|NaN|Colombiana|Femenino
357|869902||Armando Javier Folleco Fernandez|NaN|Colombiana|Masculino
358|1341352||Beatriz Elena Sarmiento Certuche|NaN|Colombiana|Femenino
359|869961||Carlos Andrés Chantré Ortíz|NaN|Colombiana|Masculino
360|1123467||Claudia Jimena Arenas Belalcazar|NaN|Colombiana|Femenino
361|848743|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diana Lorena Mora Obando|NaN|Colombiana|Femenino
362|1340772||Diana Marcela Torres Cuellar|NaN|Colombiana|Femenino
363|869929||Edwin Royer Coral Plaza|NaN|Colombiana|Masculino
364|1341442||Fabián Andrés Hurtado Erazo|NaN|Colombiana|Masculino
365|869899||Francia Milena Arrieta Guevara|NaN|Colombiana|Femenino
366|1337180||HARRY MORALES DUQUE|NaN|Colombiana|Masculino
367|12897||Ivone carolina Bolaños Burgos|NaN|Colombiana|Femenino
368|1212117||Javier Roberto RODRIGUEZ BUITRAGO|NaN|Colombiana|Masculino
369|1446912||Jessica Dayana Galíndez Cerón|NaN|Colombiana|Femenino
370|1444864||Jorge Alberto Zúñiga Baos|NaN|Colombiana|Masculino
371|469335||Julie Pauline Latorre Ledezma|NaN|Colombiana|Femenino
372|109512||Karen Leonor Ángel Camilo|NaN|Colombiana|Femenino
373|1613479||Leydy Lorena Mendoza Tobar|NaN|Colombiana|Femenino
374|217441||Liliana CALDAS ARIAS|NaN|Colombiana|Femenino
375|1445376||Luis Enrique Vera Pérez|NaN|Colombiana|Masculino
376|1452001|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luz Elena Triana Vidal|NaN|Colombiana|Femenino
377|1528153||Mario Herney Chavez Acosta|NaN|Colombiana|Masculino
378|1471424|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|mayra alejandra velasco reyes|NaN|Colombiana|Femenino
379|869945||Rafael Alejandro Camayo Concha|NaN|Colombiana|Masculino
380|1122398||Rosa Amalia Dueñas Cuellar|NaN|Colombiana|Femenino
381|189995||Santiago Ayerbe González|NaN|Colombiana|Masculino
382|1341358||Yenifer Yadira Tovar Rosero|NaN|Colombiana|Femenino
383|446190||Diego Jesús Macias Pinto|NaN|Colombiana|Masculino
384|248||Bernardo Ramiro Ramírez Padilla|NaN|Colombiana|Masculino
385|1446716||Astrid Lucero Erazo Erazo|NaN|Colombiana|Femenino
386|325430||CARLOS HERNANDO NAVIA IMBACHI|NaN|Colombiana|Masculino
387|468304|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carolina Feuillet Hurtado|NaN|Colombiana|Femenino
388|862134||Edith Chito Ceron|NaN|Colombiana|
389|472140||Efren Muñoz Galindez|NaN|Colombiana|Masculino
390|1204661||Gethsy Yohana Bolaños Rivera|NaN|Colombiana|Femenino
391|470252||Giovanni Varona Balcazar|NaN|Colombiana|Masculino
392|176478||Gisela Mabel Paz Perafán|NaN|Colombiana|Femenino
393|816620|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Héctor Emilio Ramírez Chaves|NaN|Colombiana|Masculino
394|63293||Jhoy Fleming Córdoba Calvo|NaN|Colombiana|Masculino
395|63378||Laura Valentina Figueroa Truaños|NaN|Colombiana|Femenino
396|473898||Laura Victoria Mamián López|NaN|Colombiana|Femenino
397|12815||Luis Antonio Rosas Guevara|NaN|Colombiana|Masculino
398|1484143||luis eduardo lopez vargas|NaN|Colombiana|Masculino
399|471100||Nestor Molano Pino|NaN|Colombiana|Masculino
400|1346256||Olga Lorena Cortés Ceballos|NaN|Colombiana|Femenino
401|12726||Olga Lucia Sanabria Diago|NaN|Colombiana|Femenino
402|830429||OSCAR DARIO BERMUDEZ ZAMBRANO|NaN|Colombiana|Masculino
403|63271||Víctor Alfonso Mondragón Valencia|NaN|Colombiana|Masculino
404|442534||Yohana Orjuela Muñoz|NaN|Colombiana|Femenino
405|11398|Investigador Emérito (IE) con vigencia vitalicia|Luz Stella Hoyos Giraldo|NaN|Colombiana|Femenino
406|11401||Nohelia Cajas Salazar|NaN|Colombiana|Femenino
407|533580||Adriana Maria Muñoz Quintero|NaN|Colombiana|Femenino
408|1602157||ALDAIR BERYERY ROSERO CALDÓN|NaN|Colombiana|Masculino
409|1341352||Beatriz Elena Sarmiento Certuche|NaN|Colombiana|Femenino
410|61797||Daniela Carvajal Cucuñame|NaN|Colombiana|Femenino
411|449555||Diana Milena Muñoz Solarte|NaN|Colombiana|Femenino
412|1234277||Diana Saavedra Trujillo|NaN|Colombiana|Femenino
413|451061||Elizabeth Londoño Velasco|NaN|Colombiana|Femenino
414|1475268||Elizabeth Vásquez Arias|NaN|Colombiana|Femenino
415|1239082||Elizabeth Wagner|NaN|Extranjero - otra|Femenino
416|1595||ELSA BETTY VELASCO VALENCIA|NaN|Colombiana|Femenino
417|1474276||Fabian Humberto Martinez Perafan|NaN|Colombiana|Masculino
418|533394||INGRID YESENIA REYES CARVAJAL|NaN|Colombiana|Femenino
419|1602062||Jeyson Fernando Perafan Collaz|NaN|Colombiana|Masculino
420|1472822||Joao Antonio Pegas HENRIQUES|NaN|Brasilera|Masculino
421|13317||Jovanna Vanessa Ramos Angulo|NaN|Colombiana|Femenino
422|773026||Luis Alfonso Ruiz Pino|NaN|Colombiana|Masculino
423|1103300|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Luisa Fernanda Escobar Hoyos|NaN|Colombiana|Femenino
424|200492||Michael J Plewa|NaN|Extranjero - otra|Masculino
425|455059||Nancy Yadira Guerrero Pepinosa|NaN|Colombiana|Femenino
426|1236628||Regina Maria Santella|NaN|Extranjero - otra|Femenino
427|11428||Silvio Marino Carvajal Varona|NaN|Colombiana|Masculino
428|1473262||Stefano Bonassi|NaN|Extranjero - otra|Masculino
429|1424737||Virginia Mosquera Manzano|NaN|Colombiana|Femenino
430|11436||William Wingkam Au|NaN|Extranjero - otra|Masculino
431|161828||YANETH PATRICIA ROSERO MELLIZO|NaN|Colombiana|Femenino
432|11223||Tania Milena Gutiérrez Valencia|NaN|Colombiana|Femenino
433|11266||Olga Lucía Hoyos Saavedra|NaN|Colombiana|
434|1378150|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Alcy René Cerón Mosquera|NaN|Colombiana|Masculino
435|1595563||Angie Carolay Forero Girón|NaN|Colombiana|Femenino
436|1538046||Carmen Lucia López Solis|NaN|Colombiana|Femenino
437|848000|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Carmen Stella MOSQUERA VIVAS|NaN|Colombiana|Femenino
438|1706623||Denis Gabriel Córdoba Jiménez|NaN|Colombiana|Masculino
439|285595||German Cuervo Ochoa|NaN|Colombiana|Masculino
440|1503176||Hernan Gabriel Astudillo Campo|NaN|Colombiana|Masculino
441|1355288||JACKELINE MUÑOZ ZÚÑIGA|NaN|Colombiana|
442|1927038||Juan Carlos Ponce Figueroa|NaN|Colombiana|Masculino
443|1632617||Juan Jose Tobar Franco|NaN|Colombiana|Masculino
444|1246925||Lady Jhoana Carvajal Quintero|NaN|Colombiana|Femenino
445|1632633||Lici Damar Cristina Díaz Bambagüé|NaN|Colombiana|Femenino
446|26382||Maicol Leandro Pérez Urbano|NaN|Colombiana|Masculino
447|907154||Maricela Solarte Ordóñez|NaN|Colombiana|Femenino
448|1674199||Monica Alejandra Moreno Ruano|NaN|Colombiana|Femenino
449|1343051||Nathalia Paredes Camacho|NaN|Colombiana|Femenino
450|96814|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Nora Elena Valderruten Posso|NaN|Colombiana|Femenino
451|1343056|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Omar Miguel Portilla Zuñiga|NaN|Colombiana|Masculino
452|338311|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Alexander Buendía Astudillo|NaN|Colombiana|Masculino
453|340405|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Juan Carlos Pino Correa|NaN|Colombiana|Masculino
454|1481217||Eva González Tanco|NaN|Extranjero - otra|Femenino
455|115570||FABIAN MARCELO MAMIAN HOYOS|NaN|Colombiana|Masculino
456|553069|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Felipe Andrés García Quintero|NaN|Colombiana|Masculino
457|1499134||Mónica Emma Lucía Chamoro Mejía|NaN|Colombiana|Femenino
458|1372248||Paola Andrea Martínez Acosta|NaN|Colombiana|Femenino
459|374156|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Héctor Samuel Villada Castillo|NaN|Colombiana|Masculino
460|936219|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Silvio Andrés Mosquera Sánchez|NaN|Colombiana|Masculino
461|1378150|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Alcy René Cerón Mosquera|NaN|Colombiana|Masculino
462|1492024||alexandra insuasty ortega|NaN|Colombiana|Femenino
463|1617288||Alfonso Alejandro Fajardo Acosta|NaN|Colombiana|Masculino
464|1496021|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|AMANDA LUCIA FERNANDEZ PEREZ|NaN|Colombiana|Femenino
465|1520296||Amanda Parra Campos|NaN|Colombiana|Femenino
466|1584529||ANA LUCY VILLAMIL CORTES|NaN|Colombiana|
467|13535||ANA MARIA SANDOVAL JACOME|NaN|Colombiana|Femenino
468|56933||ANA MARIA VARGAS ÑAÑEZ|NaN|Colombiana|Femenino
469|1386245||Andrea Catalina Burbano Delgado|NaN|Colombiana|Femenino
470|1195905||Andrés Felipe Gómez Omen|NaN|Colombiana|Masculino
471|1710017||Astrid Zoraya Parra Polanco|NaN|Colombiana|Femenino
472|71050||BRYAN WALTER IPIA GUZMAN|NaN|Colombiana|Masculino
473|1469138|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Camilo Elías Montilla Buitrago|NaN|Colombiana|Masculino
474|195561||Carlos Alberto Gonzalez Callejas|NaN|Colombiana|Masculino
475|869961||Carlos Andrés Chantré Ortíz|NaN|Colombiana|Masculino
476|32458||Carlos Enrique Guzmán Idrobo|NaN|Colombiana|Masculino
477|1344116||Carmenza Liliana López Patiño|NaN|Colombiana|Femenino
478|351067||Carolina Delgado Hurtado|NaN|Colombiana|Femenino
479|1374597||CLAUDIA MARCELA STERLING Sterling|NaN|Colombiana|Femenino
480|1613455||Daniel Eduardo Melo Ruiz|NaN|Colombiana|Masculino
481|1625600||Daniel Felipe Corchuelo Castro|NaN|Brasilera|Masculino
482|112176||Danna Sofia Echeverry Angulo|NaN|Colombiana|
483|1710019||Deiny Maryeli Córdoba Cerón|NaN|Colombiana|Femenino
484|1612506||Deivy Mera Mamian|NaN|Colombiana|Masculino
485|1575796||Diana Carolina Echeverria Restrepo|NaN|Colombiana|Femenino
486|1514317||Diana Liseth Niño Molano|NaN|Colombiana|Femenino
487|1377286||DIANA LUCIA SEGURA|NaN|Colombiana|Femenino
488|1399067||Diana María Arango Ceballos|NaN|Colombiana|Femenino
489|1006339|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diana Paola NAVIA PORRAS|NaN|Colombiana|Femenino
490|65278||DIANA SEVILLANO SEVILLANO|NaN|Colombiana|Femenino
491|1422836|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diego Fabian Joaqui Daza|NaN|Colombiana|Masculino
492|1430632|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Diego Fernando Roa Acosta|NaN|Colombiana|Masculino
493|49976||Diego Rodrigo Falla Falla|NaN|Colombiana|Masculino
494|1663732||Edwin Alfredo Cifuentes Muñoz|NaN|Colombiana|Masculino
495|1398837||Eliana Marcela Vélez Erazo|NaN|Colombiana|Femenino
496|1347185|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Elsa Susana Cajiao Buitrón|NaN|Colombiana|Femenino
497|49035||Erick Mauricio Ortiz Jimenez|NaN|Colombiana|Masculino
498|1591949||Esdy Jimenez Jimenez|NaN|Colombiana|Masculino
499|1532597||Evelyn Melissa Alegría Vivas|NaN|Colombiana|Femenino
500|916340||Gabriel Humberto Agredo Ordoñez|NaN|Colombiana|Masculino
501|1520249|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|German Antonio Arboleda Muñoz|NaN|Colombiana|Masculino
502|1469142|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Giovanni Alejandro Varona Beltran|NaN|Colombiana|Masculino
503|1348718||Gloria Cecilia Portilla Benavides|NaN|Colombiana|Femenino
504|1474569||Gustavo Adolfo Manrique Bambagué|NaN|Colombiana|Masculino
505|270792||Harold Augusto Acosta Zuleta|NaN|Colombiana|Masculino
506|61344|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Hugo PORTELA GUARIN|NaN|Colombiana|Masculino
507|57198||Iveth Cristina Sandoval Vallejo|NaN|Colombiana|Femenino
508|1347183|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jeimmy Rocío Bonilla Méndez|NaN|Colombiana|Femenino
509|1343128|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jhon Edinson Nieto Calvache|NaN|Colombiana|Masculino
510|1471135|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jhon Jairo Palechor Trochez|NaN|Colombiana|Masculino
511|1633048||JORGE ORLANDO VALENCIA BETANCOURT|NaN|Colombiana|Masculino
512|373770|Investigador Senior (IS) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|José Fernando Solanilla Duque|NaN|Colombiana|Masculino
513|343269||José Franco Alvis Gordo|NaN|Colombiana|Masculino
514|197157|Investigador Asociado (I) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Jose Luis Hoyos Concha|NaN|Colombiana|Masculino
515|1348302||JOSE MEYER BUITRON COLLAZOS|NaN|Colombiana|Masculino
516|5527||Jose Octavio Duque Narvaez|NaN|Colombiana|Masculino
517|723584||Jose Rafael Bermudez Ortega|NaN|Colombiana|Masculino
518|11371||Juan Carlos Argoti Burbano|NaN|Colombiana|Masculino
519|1633256||JUAN MANUEL DUQUE VIDAL|NaN|Colombiana|Masculino
520|1613238||Juan Manuel Ordóñez Anaya|NaN|Colombiana|Masculino
521|592862||Juan Miguel Villa Latorre|NaN|Colombiana|Masculino
522|1469139||Karen Delgado Delgado|NaN|Colombiana|Femenino
523|1401024||karen sofia muñoz pabon|NaN|Colombiana|Femenino
524|1612300||KAROL TATIANA BELALCAZAR CEBALLOS|NaN|Colombiana|Femenino
525|1355380||LILY MARCELA PALACIOS|NaN|Colombiana|Femenino
526|1635225||Lina Fernanda Rivera Serna|NaN|Colombiana|Femenino
527|1439608||Lina María García Rivera|NaN|Colombiana|Femenino
528|1621824||Luis Alejandro Erazo Castillo|NaN|Colombiana|Masculino
529|6006||Luis Eduardo Bustamante|NaN|Colombiana|Masculino
530|1237276||MABEL CRISTINA CALVACHE MUÑOZ|NaN|Colombiana|Femenino
531|1621284||MANUEL JOSÉ PASQUEL|NaN|Colombiana|Masculino
532|1204203|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|Margarita Del Rosario Salazar Sanchez|NaN|Colombiana|Femenino
533|1343603|Investigador Junior (IJ) con vigencia hasta la publicación de los resultados de la siguiente convocatoria|MARGOTH LORENA TORRES GUZMAN|NaN|Colombiana|Femenino
534|1534125||Maria Isabel Ordoñez Lozada|NaN|Colombiana|Femenino
535|1237667||Mario Germán Enríquez Collazos|NaN|Colombiana|Masculino
536|1620332||MELISSA VARGAS HOYOS|NaN|Colombiana|Femenino
537|1490677||Natalia Marcela Fernandez Cruz|NaN|Colombiana|Femenino
538|1428418||Nataly Mosquera Vera|NaN|Colombiana|Femenino
539|1621628||Nelsy Hoyos Yela|NaN|Colombiana|Femenino
540|1399172||Nini Yohanna Chavez Mosquera|NaN|Colombiana|Femenino
